,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,Machine Control,General Physical Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Hazardous Task,Conflict Resolution,Management and Supervision
191,NC,Burlington,-0.011419189709454993,0.010375886574289256,-0.000873067119519462,0.006998272422260726,0.004250681271548002,-0.018990021670759225,-0.008329484727422705,-0.00581873194200902,1.1664736405715692e-05,-0.004853469737733193,-0.00407777789279834,-0.0023579614266688287,-0.0017198164661295073,0.0012727232798133148,-0.004903199881381486,-2.0116676123504984e-05,-0.0031561171207973647,-0.0008017291499259617,0.007248548390779499,0.0029053377172621395
192,NC-SC,Charlotte-Concord-Gastonia,-0.005079296541351197,0.008365336297557063,0.0019552677496781213,0.0036545247435467174,0.0027555438043322163,-0.014334501774464712,-0.008146885855505624,-0.003562833990619671,-6.828981252094204e-05,-0.0025564921158184803,-0.0004014424793293975,9.054663400273609e-05,-0.0004919891133321336,0.001291311414885865,-0.0034022420313473893,4.6750806442508175e-06,-0.0017248333134563256,-0.0009193105362663537,0.004558422193415367,0.0027746000218963093
193,NC,Durham-Chapel Hill,-0.016595429591911067,0.008623508658328172,0.002589858019019377,0.0043451056892175885,0.0016885449500911914,-0.01809340534286873,-0.009296871673188614,-0.00345646785122012,-0.0019984621089018,-0.003341603709558192,-0.0007252496611619003,-0.0012058488985310645,0.0004805992373691573,-0.006400283246208588,-0.004597714199377906,-0.003752825608539378,-0.0031424788940921647,-0.0024383718574008217,0.004649000838809318,0.002882106474392382
194,NC,Fayetteville,-0.007877819955553811,0.01583902495400956,0.005254630364793858,0.007114124123789936,0.0034702704654257545,-0.01566453641765153,-0.005859485927498083,-0.0036831336863036063,-0.0015563708747987836,-0.0045655459290510824,0.00136174451346973,0.0007447713724821805,0.0006169731409875496,-0.009414053005381591,-0.009879604089691294,-0.0008242355355479285,-0.006154698675279517,-0.002000310147536693,0.0044254771939041815,0.005019318248769679
195,NC,Goldsboro,-0.028402656402763238,0.011665402307836636,0.002349412233415581,0.0054208964170915095,0.003895093657329542,-0.02326958375746066,-0.00788283205942001,-0.002475899182740177,-0.0018221999764317031,-0.011088652538868751,0.0025045669154491225,0.0010430016889120609,0.0014615652265370634,-0.01930304186858833,-0.012023191270304032,-0.0010783297731865556,-0.007473115455399436,-0.004031583440814352,0.0014606250057232135,0.003842553065392832
196,NC,Greensboro-High Point,-0.0029672260226740747,0.010462580164608257,0.002580199926289286,0.004682153972588317,0.003200226265730662,-0.015836613358549027,-0.008355331006014112,-0.0039027984722997226,-0.00032650153984656663,-0.003251982340388593,-0.0008083088765455035,-0.0003365981908086853,-0.00047171068573681474,0.003215116047812272,-0.002711179659931673,-0.0005509322193865025,2.935468383504641e-05,-0.0015260349992722302,0.004898875264928652,0.0030750329776390068
197,NC,Greenville,-0.0042453615216980775,0.015870053844054557,0.00607493640585756,0.0063527888093692355,0.003442328628827755,-0.01305545283898013,-0.0060628640825720346,-0.003279840950120745,-0.00062974990611862,-0.0030829979001687486,0.0004629159801445536,0.000498702683602071,-3.578670345751739e-05,-0.007522878506916963,-0.006523900709564712,-0.0016212554295632758,-0.0050345330420991504,-0.0023170964844214967,0.0041590273846355144,0.003814879774096135
198,NC,Hickory-Lenoir-Morganton,-0.005106890098230178,0.01115727403500122,0.00357570064365665,0.0042548760297429905,0.003326697361601577,-0.010548332150121076,-0.005793383194296828,-0.002958056540524976,0.0007640139489491146,-0.002560906364248376,-0.0016457681792503287,-0.00037971835065281687,-0.00126604982859751,-0.00407006380385999,-0.004378614967640636,0.0011790886309828994,-0.0028656115610224057,-0.002699419292206115,0.002799704991221022,0.0018947883948052387
199,NC,Jacksonville,-0.01563014658923728,0.01265806050502237,0.004294323244473534,0.005012069905362182,0.003351667355186643,-0.020054928575654662,-0.009085812889865444,-0.005985042609688053,0.0001653758590413057,-0.005149448935142492,0.0008209656543009675,0.001635194237100733,-0.0008142285827997652,-0.009054244172906012,-0.016489819478783682,0.0011516322363259186,-0.0043074139793001336,-0.0011424884742163679,0.004802961667466833,0.0069308838556014106
200,NC,Raleigh,-0.01156800119309348,0.01131646124108665,0.005001629485431286,0.0038986543618581213,0.00241617739379724,-0.015802942199281026,-0.006890476344673373,-0.002912286036341534,-0.001837965773338366,-0.0041622140449277395,0.0003593788669467024,0.0005501563030821457,-0.00019077743613544332,-0.007440899101845837,-0.00531852656820777,-0.0017902619254141598,-0.0037762142160230883,-0.0031771437912549785,0.004552398838048664,0.0020688485610054768
201,NC,Rocky Mount,-0.015014966795938278,0.011451327209766646,0.0021939199599374857,0.0054318270581593725,0.0038255801916697984,-0.01930049548871637,-0.008329032144530091,-0.0033174152937445853,-0.0015131347628103732,-0.0061409132876313185,-0.002077018148226452,-0.0011682045740817931,-0.0009088135741446568,-0.005088780368762175,-0.0043211710543139825,-0.0018271178070631386,-0.0025876136513680588,-0.004114447191956421,0.005229413620316779,0.002532155715622639
202,NC,Wilmington,-0.00797603911656386,0.014817092054181387,0.004838543209765796,0.00678434831514501,0.003194200529270587,-0.016358865042801138,-0.0072977855932625435,-0.0037323855789747587,-0.0014917716340347475,-0.0038369222365290663,0.0010535839323600193,0.0010600580114152654,-6.4740790552443575e-06,-0.007487850060304112,-0.0077728562362207815,-0.0007108802175783153,-0.0052784848272272354,-0.003369395213108098,0.00518173040110094,0.00446203603272937
203,NC,Winston-Salem,0.0005782516150826256,0.010277558936275522,0.0024294809942032106,0.004571144634184232,0.0032769333078880823,-0.011838703627527841,-0.0074258414700472605,-0.0031861628744891822,0.0002682093402616888,-0.0014949086232530912,-0.0006718443730561603,-0.00035681313314577315,-0.00031503123991038703,0.002811240679391147,-0.0033870209372308113,0.0004154072281283248,-0.002055961960013522,0.0003156364511295341,0.0050628287154276886,0.002460351181949948
204,ND,Bismarck,-0.014263535861417376,0.010751369508685604,0.004575647477966419,0.0036902254152788375,0.0024854966154403448,-0.02211758441891005,-0.010856165647422686,-0.006424232333000428,-0.0014344038435043713,-0.003402782594982577,0.001118130153657998,0.0008290407507231553,0.000289089402934841,-0.004015451104850992,-0.006835256791041404,0.0007138843572633141,-0.0037538716269636327,-0.0019723570493011475,0.004714107988537636,0.003118042016654249
205,ND-MN,Fargo,-0.005544521198369179,0.011986428282424327,0.00424039077504218,0.004934686902776922,0.002811350604605228,-0.01803042168673491,-0.008524874786532834,-0.004434525432678013,-0.0008603400560824037,-0.004210681411441659,0.001432604501521401,0.0015246685694612055,-9.206406793980244e-05,-0.000933132295580036,-0.006342711449392628,-0.0010187258853056843,-0.0030422332686377354,-0.0030243089595111856,0.00729882321714409,0.005196024050123104
206,ND-MN,Grand Forks,0.004332954706828818,0.013430017130870622,0.0032839670613640445,0.006179747333418792,0.003966302736087798,-0.0158567329020938,-0.01022049749911908,-0.006881222911695087,0.0005016550977727727,0.0007433324109475947,0.0007757038500463277,0.0013615108895890687,-0.0005858070395427378,0.0059839666280056825,-0.006218720917476182,0.002360370720667665,-0.0018820470234575254,0.0007456771545774378,0.0048192417173923965,0.00615944497630189
207,NE,Lincoln,0.0006652990771401357,0.012810566028545356,0.0039165776339668,0.005647678091046833,0.003246310303531725,-0.020716318142971143,-0.010432845083441859,-0.00441938482615524,-0.0014130612187970226,-0.0044510270145769965,0.002135806435781852,0.0016517014005577749,0.0004841050352240757,0.006435244755784053,-0.004353863754794518,-0.0011550371521585805,8.045955640167274e-05,-0.0013447428108925125,0.007164194405626455,0.006044234511601507
208,NE-IA,Omaha-Council Bluffs,0.0008762642801077858,0.014819727821966888,0.005669596724788521,0.005681771017305791,0.003468360079872581,-0.01830853432496582,-0.00873429252328009,-0.004154577385318714,-0.0012517492241163018,-0.0041679151922507105,0.0020081098990970755,0.0013763751988044512,0.0006317347002926245,0.0023569608840096345,-0.004319016883420547,-0.0002264142891570519,-0.002582288018440841,-0.0015245980101880714,0.00543732490921664,0.005571953175999473
209,NH,Manchester,0.014095187382364038,0.01738201563699357,0.007961118141534745,0.006274804518663128,0.0031460929767956943,-0.011350751775053652,-0.005335543166674686,-0.003410622765013957,-0.0004734331142622651,-0.0021311527291027407,0.0006738157052024532,0.0006821341793869888,-8.318474184535601e-06,0.0073901078152216184,-0.00343882463106688,0.00032562226311403167,-0.0004879686440876253,-0.00034985709791228453,0.0063291323084880705,0.005012003616686338
210,NJ,Atlantic City-Hammonton,0.0041290746599599295,0.015599088387223613,0.004123808438161583,0.00845255519521005,0.0030227247538519818,-0.01787370746807332,-0.007869078024983857,-0.005005064465790882,-0.0007509080268396813,-0.004248656950458868,0.0022237458520810924,0.0014450112363517328,0.000778734615729363,0.004179947888728497,-0.004812554907796175,-0.0008171823607765454,-0.0005174491748221842,-0.00282370446813034,0.007370975243217767,0.005779863557035946
211,NJ,Ocean City,0.0036295443703155406,0.011242221303817246,-0.00020281872779311788,0.0077511179307583325,0.003693922100852037,-0.016848160351879582,-0.01088342559611541,-0.007257377379608716,-0.00038664754062410137,0.001679290164468647,-0.0024413252778295765,-0.0004037340656383032,-0.0020375912121912733,0.011676808696207464,-0.0006763296105933848,0.0007165929386504338,-0.0011870062398496551,-0.0012910815838266599,0.008746377058286077,0.005368256133540666
212,NJ,Trenton,-0.002454555550656101,0.004276220493453636,-0.001133445905895744,0.003055910249500401,0.002353756149848977,-0.016676884479359416,-0.009981178452355056,-0.004593116840372717,-0.0011409735932557694,-0.0009616155933758855,0.00015199218260508046,3.550173701135501e-05,0.00011649044559372547,0.009794116252644564,-0.0004196938198788164,-0.0015643380668444052,0.0033694026989494717,0.00035887936027593006,0.00547241790058077,0.002577448179561618
213,NJ,Vineland-Bridgeton,0.006221282253348282,0.010091451162452095,0.0022940606817384787,0.003942070084660937,0.0038553203960526704,-0.017895935003511748,-0.006710562361713558,-0.0056591197100250715,0.00033595680061496164,-0.005862209732388081,-0.001202629709994192,-0.00010252881006376016,-0.0011001008999304354,0.015228395804402078,-0.003313166512817205,0.000974246662245902,0.008448559406747283,0.001808857300065709,0.005737139407057605,0.0015727595411027945
214,NM,Albuquerque,-0.004098871203729204,0.01650244595189279,0.00615135288697817,0.007794974240798774,0.0025561188241158463,-0.015989066148517226,-0.0080529041980281,-0.0037491436715163945,-0.0003090514570423704,-0.003877966821930368,-0.0006588474590319622,-0.0001531442125356844,-0.0005057032464962781,-0.003953403548072887,-0.005746938183910623,-0.002220471578337634,-0.005220766574245288,-0.0026997323186562297,0.007055841405314865,0.004878663701762011
215,NM,Farmington,-0.0078282661324518,0.014560033705770246,0.00409212301273372,0.0068224256867439395,0.0036454850062925853,-0.015114531511751269,-0.008710045350494473,-0.002815245812982734,0.0010813634159282037,-0.004670603764202272,-0.0014657505439698952,-0.0001252001678860859,-0.001340550376083809,-0.005808017782500868,-0.005790217541993506,-0.0007780269692040793,-0.007995131584205034,-0.0013980128070788071,0.00671472830842406,0.003438642811556463
216,NM,Las Cruces,-0.01268755215018974,0.01091178064001537,0.0036218595192795346,0.00491381517852358,0.002376105942212256,-0.013941236066210741,-0.007679532891523198,-0.004553284309855837,0.0002457962792240982,-0.001954215144055818,-0.0014766533188481056,0.00019210162524918584,-0.0016687549440972881,-0.008181443405146233,-0.005111716412013871,-0.0014378667872627893,-0.007195961710270614,-0.00310572366572447,0.005643778131330011,0.003026047038795502
217,NM,Santa Fe,0.003223240838340857,0.012144353914125078,0.003069312207882376,0.006463688147717543,0.0026113535585251713,-0.012445914757349352,-0.00654192099539868,-0.006208004501390106,0.00023837358468216206,6.563715475727677e-05,0.0021961448807732227,0.0006622763187945878,0.001533868561978631,0.0013286568007918331,-0.003821829989821501,-0.00039913366274309936,-0.002274129862874657,-0.0009598492256019108,0.004618102609471868,0.00416549693236113
218,NV,Carson City,-0.011743274958327277,0.014206291028208544,0.0035192921026246937,0.0068107100970416145,0.0038762888285422507,-0.028473668360920912,-0.011809804035149585,-0.007349730549044445,-0.003093896809528613,-0.006220236967198249,0.0019424191715559302,0.00013069113363567073,0.0018117280379202595,0.0005816832028291419,-0.005599501135714259,-0.0013969785398242095,-0.002598224100444288,-0.004546296897966963,0.01052743352350535,0.004195250353273547
219,NV,Las Vegas-Henderson-Paradise,-0.006047532448775983,0.01344210892670955,0.004197265202987875,0.006548083954571003,0.002696759769150677,-0.016867282699515124,-0.006906178829651985,-0.005184816166798289,-0.0011725200492892322,-0.003603767653775604,0.0002485525733947336,0.00012549924831896202,0.00012305332507577156,-0.0028709112493651434,-0.0035290085951573467,-0.0023070474089904327,-0.005685242593418446,-0.003997116172470557,0.007682981103343679,0.004964522417327987
220,NV,Reno,0.00487289912745581,0.006439880364473294,0.00010709631872092562,0.002915964350548028,0.0034168196952043504,-0.012113528856407124,-0.007123096578077373,-0.005522072083546055,0.002001334086304124,-0.0014696942810878202,0.0004681799992684414,6.49236331891935e-05,0.00040325636607924786,0.010078367620121207,-0.0025990649802678373,0.0035790630236405205,0.00018956686617941504,0.0016584137805862426,0.0034982854429827376,0.0037521034870001686
221,NY,Albany-Schenectady-Troy,0.0012711470711024295,0.011424504975895006,0.0025591494317460523,0.005554856949666703,0.0033104985944822692,-0.017694968436754274,-0.01082652054862554,-0.005087218895608711,-0.0008844847677791193,-0.0008967442247409252,0.0009688398952616696,0.001016015078523981,-4.717518326231157e-05,0.006572770636700059,-0.001817858880902572,-2.4024825886414042e-05,-0.0017728655585535075,0.0001703158284820025,0.0056129806447463145,0.0044042234288142156
222,NY,Binghamton,-0.009230647130521795,0.007600028043767845,0.00011148889844046772,0.003797430238407354,0.003691108906920026,-0.02040051895606704,-0.010198680883896407,-0.006018373307871198,-0.0009808051808097749,-0.003202659583489656,-0.0008061758401598854,0.0001871589834546751,-0.0009933348236145642,0.004376019621937288,-0.004272009057838845,-0.0008521824597436008,-0.0014660405768201284,0.0004541128033281328,0.0068834194190095154,0.0036287194940022314
223,NY,Buffalo-Cheektowaga-Niagara Falls,0.0035245213589644164,0.013224574137257623,0.003122033749739489,0.0067750395625843784,0.003327500824933754,-0.016949940596600432,-0.00912215924190708,-0.004416882804286655,-0.0008219146158463565,-0.002588983934560349,0.0011139925021736855,0.0008372367917852588,0.0002767557103884287,0.006135895316133622,-0.003103097252335089,-8.259307499218492e-05,-0.0017096292762640193,-0.0008889037572094688,0.006950828693689425,0.004969289983244994
224,NY,Elmira,0.0015546287180403515,0.019363586185345144,0.002765379291808472,0.011571410403952244,0.005026796489584436,-0.020874284866015447,-0.0093875887199079,-0.007785923341183598,-0.002043181633732786,-0.0016575911711911376,-0.004558941090525195,-0.0012462340674986325,-0.003312707023026561,0.007624268489235919,3.465576509306678e-06,-0.0026885192681116647,-0.0016083780345682028,-0.0012951412617152153,0.010295003551503541,0.0029178379256181892
225,NY,Glens Falls,0.010318109471463943,0.015303839605666782,0.00415821738588676,0.0077309263143477205,0.0034146959054323113,-0.015501490029921685,-0.00824307297712807,-0.003709669540946876,-0.00021496833297886264,-0.0033337791788678878,-0.0010825007589961057,0.00016459056928931626,-0.0012470913282854222,0.011598260654714948,-0.0023029518690935863,-0.0004971560470240326,-0.0007190154347201105,-0.0008113236368116512,0.011002849023085877,0.004925858619278453
226,NY,Ithaca,0.010883321838245584,0.019922189917109017,0.006997843182776187,0.008916599819194189,0.0040077469151386545,-0.017121285247729268,-0.009898099066261705,-0.004811595424895003,-0.0014870547074232795,-0.0009245360491492924,-0.0011446546496408016,0.0002596588649122662,-0.001404313514553071,0.0092270718185066,-0.00041224767126935713,-0.0013343504064131182,-0.0025326501747458784,0.00028072877753177253,0.008484104122972375,0.004741487170430821
227,NY,Kingston,0.0019805693784405447,0.0163327773200362,0.0044047014788553135,0.008653479914206959,0.003274595926973923,-0.01597752305548425,-0.00987919205504157,-0.004059163617469726,-0.00041164634269737557,-0.0016275210402755744,-0.0021976375699356674,-0.00021914517578325301,-0.0019784923941524174,0.003822952683824293,-0.003886759608353309,9.75695254852322e-05,-0.003437044155688688,-0.001501820717088001,0.009050665201265434,0.003500342438203626
228,NY-NJ-PA,New York-Newark-Jersey City,-0.00475446187685724,0.006518600635758168,-0.0001622809426624211,0.0039212597874642985,0.0027596217909562817,-0.016904022330480106,-0.010876015969450968,-0.0041094117253234275,-0.0011213594412269948,-0.0007972351944787112,0.0002725813619135001,0.000427349184637757,-0.0001547678227242534,0.005358378455951246,-0.0006306145522937193,-0.0016921201947424688,-0.0019031324322966133,-0.0006404337018148487,0.006270316623882298,0.0039543627132166215
229,NY,Rochester,0.0024385338547516233,0.014710767507865263,0.0045395394190737995,0.006736256471987667,0.0034349716168037892,-0.01612065670444346,-0.007952866896278832,-0.004331510156500594,-0.001098328271193317,-0.002737951380470727,-0.0005633362969711468,0.00025432982288894207,-0.0008176661198600853,0.00441175934830096,-0.0031016055943358586,-0.000812309569509638,-0.0017437055587327425,-0.00047620833580049385,0.0069391850287893395,0.003606403377890376
230,NY,Syracuse,0.0003398864425687709,0.013954034378936636,0.002900639778688166,0.0075041809426923045,0.003549213657556185,-0.01925708772803944,-0.00989601383886462,-0.0045010053051626545,-0.001467355975695226,-0.0033927126083169237,0.001162664362947069,0.0006470086686605012,0.0005156556942865695,0.004480275428724451,-0.0019682163439019643,-0.0008003732561715389,-0.0027513908709188017,-0.001600279362873394,0.007014869403464512,0.004585665859125634
231,NY,Utica-Rome,0.003338611209373621,0.01416310091917937,0.0026254467315268487,0.00777130936114761,0.0037663448265049158,-0.01733632507077762,-0.009889668129220278,-0.0036384728174102547,-0.001319204463254734,-0.002488979660892364,0.00019880870095105582,0.000757631217801525,-0.0005588225168504692,0.006313026660020815,-0.002716745641349439,-0.000757940971128376,0.00014555397278957075,-0.0008247336754510746,0.005883331694082422,0.004583561281077741
232,OH,Akron,0.002461059343969285,0.011806038545938159,0.003693256056320364,0.004787574009607609,0.003325208480010191,-0.013604273027068098,-0.0068350790426296715,-0.002984189748509787,-0.000941654425447476,-0.0028433498104811768,0.000727249417563823,0.0007668747116337145,-3.9625294069887955e-05,0.0035320444075354063,-0.003511931629822641,-0.00034165445039389264,-0.0015373229176350036,-0.0012988734084482118,0.005216136744633781,0.005005690069201389
233,OH,Canton-Massillon,0.00041329554978042365,0.016133915495419704,0.0053139092388341655,0.007182000607900925,0.003638005648684615,-0.014894690415726388,-0.007214740628144435,-0.002604031309306688,-0.0009222025247321436,-0.004153715953543094,0.00038857676654645984,0.00024251613775218975,0.0001460606287942666,-0.0012145062964593054,-0.005058716063115164,-0.001492713204943437,-0.004046921858522623,-0.0028541612180448817,0.0073804468879750266,0.004857559160191784
234,OH-KY-IN,Cincinnati,0.002500321633453706,0.01023350528788565,0.0030057106029283552,0.003956504414298831,0.003271290270658459,-0.013925195502317578,-0.007225202806131432,-0.003582955642255789,3.662672037749865e-05,-0.003153663774307841,0.00010469394343676221,0.00040908519735624246,-0.00030439125391948374,0.006087317904448858,-0.0035750003654044585,0.0003871888837441578,-0.0002477612903956858,-0.00022060512430525228,0.005502437776525669,0.004241058024284424
235,OH,Cleveland-Elyria,0.0005197633150300085,0.013259804332486566,0.005051333984283479,0.004947232758682536,0.0032612375895205398,-0.015146189622247062,-0.007832241599258756,-0.00249735237793703,-0.0009911437127662177,-0.0038254519322850687,0.0014445285681339015,0.0009908619292161424,0.00045366663891776085,0.0009616200366566183,-0.004612509695912467,-0.0003961699983603198,-0.002574836595264592,-0.0014217937702216722,0.005391693316381153,0.0045752367800345065
236,OH,Columbus,0.00038566474093088,0.011653334205565372,0.003505117970333788,0.005081893127358393,0.0030663231078731853,-0.015819404964087236,-0.007601286947464439,-0.003555973572972368,-0.0010114559433356226,-0.003650688500314802,0.0007418821321626827,0.0005406025109332517,0.0002012796212294346,0.003809853367290089,-0.0036721938010293507,-0.0010592595849924884,-0.001036600115583923,-0.001189374897880454,0.0062809021336378,0.004486379633138495
237,OH,Dayton,0.0013430715832265516,0.012651014354285062,0.0053919461943884315,0.00410801555588565,0.003151052604010978,-0.013159313606342982,-0.005693461320162636,-0.003006162657483012,-0.0005056589314708475,-0.003954030697226482,0.0009943127883177832,0.0008163282776524963,0.00017798451066529042,0.0008570580469666468,-0.005437991173857695,-0.0004462443710172501,-0.001003325288318247,-0.001189271725238486,0.004990565155409042,0.003943325449989254
238,OH,Lima,0.005993101041445792,0.009816035251217187,0.002539006414667033,0.0035709703168313664,0.003706058519718775,-0.012175022029913052,-0.005170820009490457,-0.00460014039984338,0.0010479133489012075,-0.00345197496948043,0.0008337166756737409,0.0006382331811266522,0.0001954834945470888,0.007518371144467933,-0.0063121905557793285,0.004028343556017869,-0.0009126795411282736,0.002296208885341457,0.00455434434018618,0.0038643444598300647
239,OH,Mansfield,0.0041591370208434175,0.020098277077094998,0.007092212913748951,0.008999738025874053,0.004006326137471986,-0.014458544204470262,-0.005685174187594913,-0.002459511008535059,-3.7291740300461624e-05,-0.006276567268039809,-0.0008696095720846161,-0.00026340923632467433,-0.0006062003357599452,-0.0006109862796966625,-0.007738934325805537,-0.00021003052441731854,-0.002048618912623007,-0.001594943292454017,0.007189727924409335,0.0037918128511939095
240,OH,Springfield,0.008627614260000305,0.02234547775274484,0.009495863321344887,0.008724755889759073,0.0041248585416408775,-0.014238206060341957,-0.004171096170112493,8.442985261225555e-05,-0.0010544795459435199,-0.00909706019689818,0.004631673526226444,0.002894902863695525,0.0017367706625309176,-0.004111330958628978,-0.010273411629287542,-0.0010691290771690266,-0.002703730408553616,-0.0035853814727712405,0.00802209422356237,0.005498227405590085
241,OH,Toledo,0.007719691791673976,0.009898726775776606,0.0028106396630572373,0.0034670649067465448,0.003621022205972822,-0.009097626355250549,-0.005161555554927297,-0.0034549243833670376,0.0014497069689483402,-0.0019308533859045407,-0.0005022793319642734,6.61792314721691e-05,-0.0005684585634364425,0.00742087070311226,-0.004861271313657094,0.0017860520480954371,-0.0003768350468321829,0.002118904768867478,0.004374470253098403,0.004379549993540236
242,OH-PA,Youngstown-Warren-Boardman,0.0068916575074289286,0.015581465073243872,0.004662261718945876,0.007339942796915445,0.003579260557382554,-0.014153353676563509,-0.0064414444365613185,-0.004076912134504854,-0.0005708884991503446,-0.0030641086063470037,0.0006952850532636856,0.0005046337963749512,0.00019065125688873423,0.0047682610574849285,-0.004482088483533264,-0.00021310705944497035,-0.002423486471037212,-0.0007449465742845746,0.007144625499475414,0.005487264146309564
243,OK,Lawton,-0.011559549519323477,0.013892314356584999,0.002430611591618996,0.008049537123780003,0.003412165641186005,-0.027709401494282138,-0.011607929434917529,-0.007364497271568263,-0.00188137745642172,-0.006855597331374627,0.002105622230120282,0.0009933617335479202,0.0011122604965723632,0.00015191538825337636,-0.008068711143802587,0.0006093909139388964,-0.0011605876468355411,-0.00331799327831361,0.006194775839412331,0.0058950407038539316
244,OK,Oklahoma City,-0.008882654338734641,0.00795934763817503,3.0509842810659552e-05,0.00492558922067899,0.0030032485746853787,-0.019698194609246742,-0.01070887417168548,-0.005450229046685864,-0.0008699538041943879,-0.0026691375866810182,0.001048941559114315,0.000778852875702547,0.00027008868341176634,0.0018072510732227156,-0.0029837572511779084,-0.0006481258931580781,-0.0018112611311727688,-0.002012419138630119,0.004867084070469104,0.004395730416892476
245,OK,Tulsa,-0.003788126573978479,0.010237948890988086,0.0012962427253165598,0.005786728094048399,0.003154978071623127,-0.0171031149662261,-0.009119548471844686,-0.005453345979652871,-0.00013422780757978497,-0.002395992707148735,-0.0012487842127219262,-0.0005663991963942138,-0.0006823850163277106,0.004325823713981518,-0.0024405709165258587,0.00014797100650407874,-0.0018229043102948523,-0.0012831130808958202,0.0058908927431470534,0.003833548272046922
246,OR,Bend-Redmond,-0.005195877315978814,0.014509520264499629,0.005146137920706409,0.006241778066852444,0.003121604276940752,-0.01790327666743835,-0.009647643672681123,-0.005232104026796202,-0.0008758347784557467,-0.0021476941895052643,0.0010576873581000163,0.0018915725898586856,-0.0008338852317586673,-0.0028598082711400463,-0.00700913149093333,-0.001304235481726486,-0.003353037694603378,-0.0026043697220566463,0.005798343067160906,0.00561262305101886
247,OR,Corvallis,0.03264874566847015,0.03052206648810193,0.013804678940735685,0.011790213269769714,0.004927174277596549,-0.010582677721055615,-0.005347220081701853,-0.000957974210866592,-0.00365045530362915,-0.0006270281248580215,0.005048924788630407,0.00342935892289596,0.0016195658657344456,0.007660432112793464,-0.0018079996478614288,-0.004671313621391239,-0.00233491329095438,-0.0014764151159767265,0.009201964037535612,0.008749109751441601
248,OR,Eugene,0.009005689477299794,0.017947531041837536,0.007353628256218672,0.006772350441227801,0.003821552344391072,-0.012465580044862009,-0.005847018858508982,-0.003300499338714589,-0.0016736886830927176,-0.001644373164545708,0.0003371255743062247,0.0009175105122192443,-0.0005803849379130177,0.003186612906018044,-0.004048704981410002,-0.001910019416496416,-0.002130178874090595,-0.002243923816168232,0.007983383073768209,0.005536056920415092
249,OR,Medford,0.012684412472335429,0.013885053484678377,0.0033723403355866363,0.006592459206411938,0.003920253942679808,-0.011119532079327643,-0.007684786966862359,-0.004575086123625682,-0.0002309115746744264,0.0013712525858348285,0.0002497534833864473,0.0006457466966201149,-0.0003959932132336658,0.00966913758359822,-0.0008373972363945464,-0.00013667176994467713,-0.0025678401126847245,-0.0005987508478948571,0.00907228637275876,0.0047375111777582845
250,OR-WA,Portland-Vancouver-Hillsboro,-0.003009025825447098,0.009643138406155148,0.0034781848223811728,0.0031135155356972755,0.0030514380480767076,-0.013786735342770915,-0.006970224615233458,-0.003707762474399842,-0.0011649309236548278,-0.0019438173294828093,0.0016148037443314348,0.0013082007668804678,0.0003066029774509635,-0.0004802326331627972,-0.0038985308887698952,-0.0010445794150821495,-0.0023620064182197954,-0.001547647772209882,0.004184865578750464,0.004187666282368496
251,OR,Salem,-0.0030386748889638104,0.0129631479080035,0.004082544872845115,0.0052025532969736605,0.003678049738184711,-0.01792255459419345,-0.0077503158777687325,-0.005017531926505784,-0.0016628737368536602,-0.0034918330530652533,0.0012053225369643775,0.0015918101461456,-0.0003864876091812207,0.0007154092602617568,-0.004578257156142822,-0.0010161259065985338,-0.0025108774822912433,-0.0017166204866239099,0.0065821245362923655,0.003955165755625864
252,PA-NJ,Allentown-Bethlehem-Easton,-0.0015875178181423144,0.005526160114797189,-3.188204976811715e-05,0.0018396847580027106,0.003718357406562579,-0.015993058417306055,-0.009070831124106685,-0.006743411110303604,-5.2416245400210136e-05,-0.00012639993749555958,-0.001899789760590284,-0.00026518488631847165,-0.001634604874271816,0.01077917024495681,-0.000715697190059067,-1.0118956514152537e-05,0.00254857532433038,0.0005572051146596757,0.004543362691269301,0.0038558432612706695
253,PA,Altoona,-0.005646612683727958,0.013405799949302593,0.003444375507042227,0.005897903199242084,0.0040635212430182996,-0.02116331098201352,-0.00903485767565125,-0.007255557239919448,-0.001951820091671816,-0.002921075974770995,0.00020020083929212645,0.0008976793557939207,-0.0006974785165017941,0.0019106975096908614,-0.006266572948613575,-0.001284714165807891,-0.0018024217374990879,-0.002355624516434944,0.007503628470664776,0.006116402407381573
254,PA,Erie,-0.008092685410342526,0.005714209731647464,-0.0003483073745217946,0.003034439378478429,0.00302807772769083,-0.015663952541619314,-0.008530778269743695,-0.00662629091583242,-0.00014328677068389461,-0.00036359658535931033,-0.0022543468451846353,-0.0005464285776832743,-0.0017079182675013606,0.004111404244813932,-0.004279813796355822,-0.0003136784891168906,-0.001657152938077,-0.0006689229432686288,0.006269222398388279,0.00476175001324396
